file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-120228/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,2333,10133,12466
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-120228/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,2211,12727,14938
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-120228/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,2208,11405,13613
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1285,11070,12355
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,2706,9470,12176
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1774,10108,11882
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,544,5275,5819
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1200,8485,9685
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,2551,9868,12419
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,113,4076,4189
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1028,3163,4191
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,1086,8240,9326
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,836,3708,4544
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,506,4228,4734
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,1887,5643,7530
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1030,3150,4180
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,1954,4793,6747
./epubcheck/1605b/MANTIS-tests-10/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,794,3234,4028
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,3009,9470,12479
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,2392,11354,13746
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,2749,10648,13397
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1880,9180,11060
